STATION_ID,DATE,TIME,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyPressureChange,HourlyPressureTendency,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed
93193,2019-11-15,15:53:00,30.11,47,67,0.00,,0.04,6.0,49,30.11,SCT:04 200,29.75,10.00,56,320,,3.0
93193,2019-11-15,16:53:00,30.11,48,65,0.00,,,,54,30.11,FEW:02 200,29.75,8.00,56,260,,5.0
93193,2019-11-15,17:53:00,30.12,48,62,0.00,,,,60,30.11,CLR:00,29.77,9.00,55,240,,3.0
93193,2019-11-15,18:53:00,30.14,48,62,0.00,,-0.02,3.0,60,30.13,CLR:00,29.78,10.00,55,000,,0.0
93193,2019-11-15,19:53:00,30.14,48,60,0.00,,,,65,30.14,CLR:00,29.78,9.00,54,000,,0.0
93193,2019-11-15,20:53:00,30.15,48,56,0.00,,,,75,30.14,CLR:00,29.8,9.00,52,060,,3.0
93193,2019-11-15,21:53:00,30.16,48,55,0.00,,-0.02,3.0,77,30.16,CLR:00,29.8,8.00,51,000,,0.0
93193,2019-11-15,22:53:00,30.14,47,54,0.00,,,,77,30.14,CLR:00,29.78,9.00,50,080,,3.0
93193,2019-11-15,23:53:00,30.15,46,53,0.00,,,,77,30.14,CLR:00,29.8,9.00,49,110,,3.0
93193,2019-11-16,00:53:00,30.15,46,51,0.00,,0.01,5.0,83,30.15,SCT:04 250,29.8,8.00,49,000,,0.0
93193,2019-11-16,01:53:00,30.16,44,50,0.00,,,,80,30.15,FEW:02 30 SCT:04 200,29.8,8.00,47,000,,0.0
93193,2019-11-16,02:53:00,30.15,45,50,0.00,,,,83,30.15,FEW:02 30 BKN:07 200,29.8,8.00,48,090,,6.0
93193,2019-11-16,03:53:00,30.15,43,48,0.00,HZ:7 |FU |HZ,0.0,8.0,83,30.14,FEW:02 30 BKN:07 200,29.8,4.00,46,110,,3.0
93193,2019-11-16,04:53:00,30.15,44,48,0.00,BR:1 ||,,,86,30.15,FEW:02 30 SCT:04 200,29.8,3.00,46,000,,0.0
93193,2019-11-16,05:53:00,30.16,44,48,0.00,BR:1 ||,,,86,30.16,FEW:02 30 SCT:04 200,29.8,3.00,46,080,,3.0
93193,2019-11-16,06:53:00,30.17,44,48,0.00,BR:1 ||,-0.02,3.0,86,30.16,FEW:02 200,29.81,2.00,46,090,,5.0
93193,2019-11-16,07:53:00,30.18,45,51,0.00,HZ:7 |FU |HZ,,,80,30.18,CLR:00,29.83,5.00,48,140,,3.0
93193,2019-11-16,08:53:00,30.18,47,56,0.00,HZ:7 |FU |HZ,,,72,30.17,CLR:00,29.83,4.00,51,130,,5.0
93193,2019-11-16,09:53:00,30.18,48,59,0.00,HZ:7 |FU |HZ,-0.01,1.0,67,30.18,CLR:00,29.83,4.00,53,120,,3.0
93193,2019-11-16,10:53:00,30.17,49,63,0.00,HZ:7 |FU |HZ,,,60,30.17,CLR:00,29.81,5.00,55,000,,0.0
93193,2019-11-16,11:53:00,30.14,48,65,0.00,,,,54,30.14,CLR:00,29.78,7.00,56,000,,0.0
93193,2019-11-16,12:53:00,30.11,48,67,0.00,,0.08,8.0,51,30.1,CLR:00,29.75,7.00,57,000,,0.0
93193,2019-11-16,13:53:00,30.09,48,68,0.00,,,,49,30.09,CLR:00,29.73,8.00,57,000,,0.0
93193,2019-11-16,14:53:00,30.09,48,70,0.00,,,,46,30.08,FEW:02 200,29.73,8.00,58,000,,0.0
93193,2019-11-16,15:53:00,30.09,47,69,0.00,,0.02,5.0,45,30.09,FEW:02 200,29.73,8.00,57,000,,0.0
93193,2019-11-16,16:53:00,30.09,47,68,0.00,,,,47,30.09,FEW:02 200 SCT:04 250,29.73,9.00,57,130,,3.0
93193,2019-11-16,17:53:00,30.1,48,65,0.00,,,,54,30.09,FEW:02 200,29.75,9.00,56,210,,3.0
93193,2019-11-16,18:53:00,30.11,48,61,0.00,,-0.02,3.0,63,30.1,CLR:00,29.75,9.00,54,000,,0.0
93193,2019-11-16,19:53:00,30.12,47,57,0.00,,,,69,30.11,CLR:00,29.77,8.00,52,020,,3.0
93193,2019-11-16,20:53:00,30.12,48,57,0.00,HZ:7 |FU |HZ,,,72,30.12,CLR:00,29.77,6.00,52,000,,0.0
93193,2019-11-16,21:53:00,30.12,46,55,0.00,HZ:7 |FU |HZ,-0.01,0.0,72,30.12,CLR:00,29.77,6.00,50,000,,0.0
93193,2019-11-16,22:53:00,30.13,46,53,0.00,HZ:7 |FU |HZ,,,77,30.12,CLR:00,29.78,6.00,49,080,,5.0
93193,2019-11-16,23:53:00,30.12,46,52,0.00,,,,80,30.12,CLR:00,29.77,7.00,49,090,,3.0
93193,2019-11-17,00:53:00,30.13,44,51,0.00,,-0.01,3.0,77,30.13,CLR:00,29.78,7.00,48,000,,0.0
93193,2019-11-17,01:53:00,30.12,45,51,0.00,,,,80,30.12,CLR:00,29.77,7.00,48,000,,0.0
93193,2019-11-17,02:53:00,30.13,45,51,0.00,,,,80,30.13,CLR:00,29.78,7.00,48,000,,0.0
93193,2019-11-17,03:53:00,30.12,44,50,0.00,,0.01,8.0,80,30.12,CLR:00,29.77,7.00,47,080,,3.0
93193,2019-11-17,04:53:00,30.13,44,48,0.00,BR:1 ||,,,86,30.12,CLR:00,29.78,6.00,46,040,,6.0
93193,2019-11-17,05:53:00,30.13,44,49,0.00,,,,83,30.12,CLR:00,29.78,7.00,47,000,,0.0
93193,2019-11-17,06:53:00,30.13,43,48,0.00,HZ:7 |FU |HZ,-0.0,0.0,83,30.12,SCT:04 200,29.78,5.00,46,000,,0.0
93193,2019-11-17,07:53:00,30.14,45,52,0.00,HZ:7 |FU |HZ,,,77,30.14,FEW:02 200,29.78,4.00,49,000,,0.0
93193,2019-11-17,08:53:00,30.15,47,57,0.00,HZ:7 |FU |HZ,,,69,30.14,FEW:02 200,29.8,5.00,52,000,,0.0
93193,2019-11-17,09:53:00,30.15,49,62,0.00,HZ:7 |FU |HZ,-0.02,1.0,62,30.15,FEW:02 200,29.8,4.00,55,000,,0.0
93193,2019-11-17,10:53:00,30.13,49,65,0.00,HZ:7 |FU |HZ,,,56,30.13,FEW:02 200,29.78,4.00,56,000,,0.0
93193,2019-11-17,11:53:00,30.09,49,69,0.00,HZ:7 |FU |HZ,,,49,30.09,FEW:02 200,29.73,5.00,58,270,,3.0
93193,2019-11-17,12:53:00,30.06,49,71,0.00,HZ:7 |FU |HZ,0.09,8.0,46,30.06,FEW:02 50 FEW:02 200,29.7,5.00,59,270,,6.0
93193,2019-11-17,13:53:00,30.03,49,73,0.00,HZ:7 |FU |HZ,,,43,30.03,FEW:02 50 FEW:02 200,29.67,6.00,59,VRB,,3.0
93193,2019-11-17,14:53:00,30.02,49,74,0.00,HZ:7 |FU |HZ,,,41,30.02,FEW:02 60 FEW:02 200,29.67,6.00,60,290,,3.0
93193,2019-11-17,15:53:00,30.03,48,73,0.00,HZ:7 |FU |HZ,0.04,5.0,41,30.02,FEW:02 200,29.67,6.00,59,290,,6.0
93193,2019-11-17,16:53:00,30.03,49,70,0.00,HZ:7 |FU |HZ,,,47,30.02,FEW:02 200,29.67,6.00,58,280,,6.0
93193,2019-11-17,17:53:00,30.04,50,67,0.00,,,,55,30.03,CLR:00,29.69,7.00,58,000,,0.0
93193,2019-11-17,18:53:00,30.05,49,63,0.00,,-0.02,3.0,60,30.05,CLR:00,29.7,7.00,55,000,,0.0
93193,2019-11-17,19:53:00,30.06,48,59,0.00,,,,67,30.05,CLR:00,29.7,7.00,53,000,,0.0
93193,2019-11-17,20:53:00,30.06,49,57,0.00,HZ:7 |FU |HZ,,,74,30.06,CLR:00,29.7,6.00,53,060,,3.0
93193,2019-11-17,21:53:00,30.06,48,56,0.00,HZ:7 |FU |HZ,-0.01,0.0,75,30.05,CLR:00,29.7,6.00,52,000,,0.0
93193,2019-11-17,22:53:00,30.04,48,55,0.00,HZ:7 |FU |HZ,,,77,30.04,CLR:00,29.69,6.00,51,050,,3.0
93193,2019-11-17,23:53:00,30.04,47,55,0.00,HZ:7 |FU |HZ,,,74,30.03,CLR:00,29.69,6.00,51,000,,0.0
93193,2019-11-18,00:53:00,30.03,46,53,,HZ:7 |FU |HZ,0.02,6.0,77,30.02,CLR:00,29.67,5.00,49,320,,3.0
93193,2019-11-18,01:53:00,30.03,46,52,,HZ:7 |FU |HZ,,,80,30.02,CLR:00,29.67,6.00,49,070,,3.0
93193,2019-11-18,02:53:00,30.02,45,51,,HZ:7 |FU |HZ,,,80,30.01,CLR:00,29.67,5.00,48,000,,0.0
93193,2019-11-18,03:53:00,30.02,44,49,,HZ:7 |FU |HZ,0.01,6.0,83,30.01,CLR:00,29.67,5.00,47,000,,0.0
93193,2019-11-18,04:53:00,30.01,45,49,,BR:1 ||,,,86,30.0,CLR:00,29.66,5.00,47,090,,3.0
93193,2019-11-18,05:53:00,30.01,45,49,,BR:1 ||,,,86,30.0,CLR:00,29.66,5.00,47,000,,0.0
93193,2019-11-18,06:53:00,30.01,45,49,,BR:1 ||,0.01,5.0,86,30.01,CLR:00,29.66,3.00,47,000,,0.0
93193,2019-11-18,07:53:00,30.01,46,51,,HZ:7 |FU |HZ,,,83,30.01,CLR:00,29.66,2.00,48,110,,6.0
93193,2019-11-18,08:53:00,30.01,48,55,,HZ:7 |FU |HZ,,,77,30.01,CLR:00,29.66,3.00,51,120,,3.0
93193,2019-11-18,09:53:00,30.0,50,61,,HZ:7 |FU |HZ,0.01,8.0,67,30.0,CLR:00,29.65,3.00,55,130,,3.0
93193,2019-11-18,10:53:00,29.98,50,67,,HZ:7 |FU |HZ,,,55,29.97,CLR:00,29.63,4.00,58,120,,3.0
93193,2019-11-18,11:53:00,29.94,50,69,,HZ:7 |FU |HZ,,,51,29.93,CLR:00,29.59,4.00,58,290,,3.0
93193,2019-11-18,12:53:00,29.92,48,73,,HZ:7 |FU |HZ,0.09,8.0,41,29.91,CLR:00,29.57,5.00,59,300,,3.0
93193,2019-11-18,13:53:00,29.89,47,75,,HZ:7 |FU |HZ,,,37,29.88,CLR:00,29.54,6.00,59,300,,3.0
93193,2019-11-18,14:53:00,29.87,46,76,,,,,35,29.86,CLR:00,29.52,7.00,59,330,,3.0
93193,2019-11-18,15:53:00,29.86,45,76,,,0.06,6.0,33,29.85,CLR:00,29.51,8.00,59,310,,5.0
93193,2019-11-18,16:53:00,29.85,45,73,,,,,37,29.84,CLR:00,29.5,9.00,58,320,,5.0
93193,2019-11-18,17:53:00,29.84,46,67,,,,,47,29.84,CLR:00,29.49,9.00,56,310,,6.0
93193,2019-11-18,18:53:00,29.86,48,65,,,0.01,5.0,54,29.85,CLR:00,29.51,8.00,56,280,,5.0
93193,2019-11-18,19:53:00,29.85,49,61,,,,,65,29.85,CLR:00,29.5,7.00,55,300,,5.0
93193,2019-11-18,20:53:00,29.86,49,60,,HZ:7 |FU |HZ,,,67,29.85,CLR:00,29.51,6.00,54,000,,0.0
93193,2019-11-18,21:53:00,29.85,48,57,,HZ:7 |FU |HZ,0.01,8.0,72,29.85,CLR:00,29.5,6.00,52,000,,0.0
93193,2019-11-18,22:53:00,29.85,48,56,,HZ:7 |FU |HZ,,,75,29.84,CLR:00,29.5,5.00,52,010,,3.0
93193,2019-11-18,23:53:00,29.83,46,53,,HZ:7 |FU |HZ,,,77,29.82,CLR:00,29.48,5.00,49,000,,0.0
93193,2019-11-19,00:53:00,29.82,46,53,0.00,HZ:7 |FU |HZ,0.03,6.0,77,29.81,CLR:00,29.47,6.00,49,000,,0.0
93193,2019-11-19,01:53:00,29.81,44,51,0.00,HZ:7 |FU |HZ,,,77,29.8,CLR:00,29.46,6.00,48,000,,0.0
93193,2019-11-19,02:53:00,29.79,44,50,0.00,HZ:7 |FU |HZ,,,80,29.78,CLR:00,29.44,6.00,47,000,,0.0
93193,2019-11-19,03:53:00,29.78,44,49,0.00,HZ:7 |FU |HZ,0.04,6.0,83,29.77,CLR:00,29.43,5.00,47,110,,3.0
93193,2019-11-19,04:53:00,29.76,42,48,0.00,HZ:7 |FU |HZ,,,80,29.75,FEW:02 200,29.41,6.00,45,050,,6.0
93193,2019-11-19,05:53:00,29.76,43,49,0.00,HZ:7 |FU |HZ,,,80,29.75,FEW:02 200,29.41,6.00,46,290,,7.0
93193,2019-11-19,06:53:00,29.77,44,50,0.00,HZ:7 |FU |HZ,0.01,5.0,80,29.77,SCT:04 150 BKN:07 200,29.42,5.00,47,000,,0.0
93193,2019-11-19,07:53:00,29.77,43,52,0.00,HZ:7 |FU |HZ,,,72,29.77,BKN:07 150 BKN:07 200 OVC:08 250,29.42,4.00,48,090,,5.0
93193,2019-11-19,08:53:00,29.77,44,57,0.00,HZ:7 |FU |HZ,,,62,29.76,SCT:04 150 BKN:07 200 OVC:08 250,29.42,6.00,50,100,,5.0
93193,2019-11-19,09:53:00,29.77,47,62,0.00,HZ:7 |FU |HZ,0.0,5.0,58,29.77,SCT:04 150 BKN:07 200 OVC:08 250,29.42,4.00,54,180,,5.0
93193,2019-11-19,10:53:00,29.75,47,67,0.00,HZ:7 |FU |HZ,,,49,29.74,BKN:07 200 BKN:07 250,29.4,4.00,56,VRB,,3.0
93193,2019-11-19,11:53:00,29.71,48,70,0.00,HZ:7 |FU |HZ,,,46,29.7,SCT:04 150 BKN:07 200 BKN:07 250,29.36,5.00,58,300,,9.0
93193,2019-11-19,12:53:00,29.67,48,72,0.00,HZ:7 |FU |HZ,0.1,8.0,43,29.66,SCT:04 200 SCT:04 250,29.32,5.00,59,300,,11.0
93193,2019-11-19,13:53:00,29.64,48,72,0.00,HZ:7 |FU |HZ,,,43,29.63,FEW:02 150 SCT:04 200 SCT:04 250,29.29,5.00,59,310,,13.0
93193,2019-11-19,14:53:00,29.63,42,73,0.00,,,,33,29.62,BKN:07 110 BKN:07 200 OVC:08 250,29.28,10.00,56,280,,9.0
93193,2019-11-19,15:53:00,29.62,44,72,T,,0.06,6.0,37,29.61,BKN:07 80,29.27,10.00,57,310,,17.0
93193,2019-11-19,16:53:00,29.61,44,68,0.00,,,,42,29.6,SCT:04 80,29.26,10.00,55,320,,15.0
93193,2019-11-19,17:53:00,29.61,42,64,0.00,,,,45,29.61,CLR:00,29.26,10.00,53,300,,8.0
93193,2019-11-19,18:53:00,29.59,44,60,0.00,,0.02,8.0,56,29.59,CLR:00,29.24,10.00,52,290,,9.0
93193,2019-11-19,19:53:00,29.59,44,59,0.00,,,,58,29.59,CLR:00,29.24,10.00,51,300,,16.0
93193,2019-11-19,20:53:00,29.59,45,56,0.00,,,,67,29.58,CLR:00,29.24,10.00,50,300,,14.0
93193,2019-11-19,21:53:00,29.57,44,54,0.00,,0.02,8.0,69,29.57,CLR:00,29.22,10.00,49,360,,6.0
93193,2019-11-19,22:53:00,29.54,44,52,0.00,,,,75,29.54,CLR:00,29.19,10.00,48,330,,5.0
93193,2019-11-19,23:53:00,29.52,44,51,0.00,,,,77,29.52,CLR:00,29.17,10.00,48,340,,7.0
93193,2019-11-20,00:53:00,29.52,44,51,0.00,,0.05,6.0,77,29.51,CLR:00,29.17,10.00,48,010,,6.0
93193,2019-11-20,01:53:00,29.51,45,50,0.00,,,,83,29.5,CLR:00,29.16,10.00,48,300,,6.0
93193,2019-11-20,02:53:00,29.51,44,50,0.00,,,,80,29.5,FEW:02 100,29.16,10.00,47,000,,0.0
93193,2019-11-20,03:53:00,29.51,44,49,0.00,,0.0,5.0,83,29.51,FEW:02 85,29.16,10.00,47,140,,3.0
93193,2019-11-20,04:53:00,29.52,44,49,0.00,,,,83,29.51,BKN:07 110,29.17,10.00,47,230,,5.0
93193,2019-11-20,05:53:00,29.53,44,48,0.00,,,,86,29.53,SCT:04 50,29.18,10.00,46,270,,5.0
93193,2019-11-20,06:53:00,29.54,44,49,0.00,,-0.02,1.0,83,29.53,SCT:04 50,29.19,10.00,47,310,,3.0
93193,2019-11-20,07:53:00,29.54,44,50,0.00,,,,80,29.53,SCT:04 33,29.19,10.00,47,110,,3.0
93193,2019-11-20,08:53:00,29.55,45,52,0.00,,,,77,29.54,BKN:07 26 OVC:08 100,29.2,10.00,48,110,,3.0
93193,2019-11-20,09:53:00,29.55,45,53,0.00,,-0.01,3.0,74,29.54,BKN:07 22 BKN:07 28 OVC:08 100,29.2,10.00,49,120,,7.0
93193,2019-11-20,10:53:00,29.55,45,55,0.00,,,,69,29.54,BKN:07 34 OVC:08 100,29.2,10.00,50,180,,6.0
93193,2019-11-20,11:53:00,29.53,42,57,0.00,,,,58,29.53,FEW:02 25 SCT:04 50 BKN:07 200,29.18,10.00,49,120,,6.0
93193,2019-11-20,12:53:00,29.52,41,59,0.00,,0.03,8.0,51,29.51,FEW:02 25 SCT:04 50 BKN:07 150,29.17,10.00,50,150,,5.0
93193,2019-11-20,13:53:00,29.53,40,59,0.00,,,,49,29.52,FEW:02 50 SCT:04 100 BKN:07 200,29.18,10.00,50,190,,9.0
93193,2019-11-20,14:53:00,29.54,45,60,0.00,,,,58,29.53,BKN:07 35 BKN:07 200,29.19,9.00,52,130,,14.0
93193,2019-11-20,15:53:00,29.56,46,58,0.00,,-0.04,3.0,65,29.56,BKN:07 40 BKN:07 200,29.21,10.00,52,140,,16.0
93193,2019-11-20,16:53:00,29.58,46,55,0.00,,,,72,29.58,BKN:07 43 BKN:07 200,29.23,10.00,50,120,,15.0
93193,2019-11-20,17:53:00,29.6,46,53,0.00,,,,77,29.59,FEW:02 45 SCT:04 200,29.25,10.00,49,110,,9.0
93193,2019-11-20,18:53:00,29.62,44,52,0.00,,-0.05,3.0,75,29.61,FEW:02 200,29.27,10.00,48,110,,7.0
93193,2019-11-20,19:53:00,29.64,43,51,0.00,,,,74,29.64,FEW:02 200,29.29,10.00,47,120,,9.0
93193,2019-11-20,20:53:00,29.66,43,50,0.00,,,,77,29.66,SCT:04 55,29.31,10.00,47,120,,7.0
93193,2019-11-20,21:53:00,29.68,43,51,0.00,,-0.06,1.0,74,29.67,SCT:04 75,29.33,10.00,47,110,,6.0
93193,2019-11-20,22:53:00,29.71,44,52,0.00,,,,75,29.7,BKN:07 90,29.36,10.00,48,100,,5.0
93193,2019-11-20,23:53:00,29.72,43,53,0.00,,,,69,29.71,OVC:08 95,29.37,10.00,48,110,,6.0
93193,2019-11-21,00:53:00,29.73,43,54,0.00,,-0.05,1.0,67,29.72,FEW:02 70 OVC:08 100,29.38,10.00,49,110,,6.0
93193,2019-11-21,01:53:00,29.75,43,54,0.00,,,,67,29.74,FEW:02 80 BKN:07 100,29.4,10.00,49,090,,7.0
93193,2019-11-21,02:53:00,29.75,43,54,0.00,,,,67,29.75,BKN:07 100,29.4,10.00,49,100,,6.0
93193,2019-11-21,03:53:00,29.76,43,50,0.00,,-0.03,1.0,77,29.75,FEW:02 100,29.41,10.00,47,140,,5.0
93193,2019-11-21,04:53:00,29.78,43,49,0.00,,,,80,29.78,CLR:00,29.43,10.00,46,000,,0.0
93193,2019-11-21,05:53:00,29.81,44,50,0.00,,,,80,29.8,BKN:07 80,29.46,10.00,47,060,,7.0
93193,2019-11-21,06:53:00,29.82,43,49,0.00,,-0.06,1.0,80,29.82,SCT:04 80,29.47,10.00,46,090,,3.0
93193,2019-11-21,07:53:00,29.84,44,53,0.00,,,,72,29.84,SCT:04 85 BKN:07 180,29.49,10.00,49,100,,7.0
93193,2019-11-21,08:53:00,29.87,44,55,0.00,,,,67,29.86,SCT:04 85,29.52,10.00,49,150,,5.0
93193,2019-11-21,09:53:00,29.88,44,60,0.00,,-0.06,1.0,56,29.88,FEW:02 60 SCT:04 200,29.53,10.00,52,120,,9.0
93193,2019-11-21,10:53:00,29.88,42,63,0.00,,,,47,29.88,FEW:02 60 SCT:04 200,29.53,10.00,52,140,,14.0
93193,2019-11-21,11:53:00,29.88,42,65,0.00,,,,43,29.87,FEW:02 60,29.53,10.00,53,150,,10.0
93193,2019-11-21,12:53:00,29.87,41,65,0.00,,0.01,8.0,42,29.87,FEW:02 60,29.52,10.00,53,140,,11.0
93193,2019-11-21,13:53:00,29.88,40,66,0.00,,,,39,29.88,FEW:02 60,29.53,10.00,53,170,,9.0
93193,2019-11-21,14:53:00,29.9,39,66,0.00,,,,37,29.9,FEW:02 60,29.55,10.00,52,200,,8.0
93193,2019-11-21,15:53:00,29.91,38,66,0.00,,-0.04,2.0,36,29.91,FEW:02 80 FEW:02 200,29.56,10.00,52,210,,8.0
93193,2019-11-21,16:53:00,29.92,37,64,0.00,,,,37,29.92,FEW:02 85,29.57,10.00,51,210,,3.0
93193,2019-11-21,17:53:00,29.94,37,60,0.00,,,,42,29.94,FEW:02 85,29.59,10.00,49,000,,0.0
93193,2019-11-21,18:53:00,29.96,38,58,0.00,,-0.05,3.0,48,29.96,FEW:02 85,29.61,10.00,48,000,,0.0
93193,2019-11-21,19:53:00,29.99,41,56,0.00,,,,57,29.99,FEW:02 85,29.64,10.00,49,060,,6.0
93193,2019-11-21,20:53:00,30.01,42,54,0.00,,,,64,30.01,FEW:02 85,29.66,10.00,48,000,,0.0
93193,2019-11-21,21:53:00,30.03,41,52,0.00,,-0.07,1.0,66,30.03,FEW:02 90,29.67,10.00,47,000,,0.0
93193,2019-11-21,22:53:00,30.05,40,51,0.00,,,,66,30.05,CLR:00,29.7,10.00,46,000,,0.0
93193,2019-11-21,23:53:00,30.07,40,49,,,,,71,30.06,,,10.00,,030,,3.0
93193,2019-11-22,00:53:00,30.08,40,50,0.00,,-0.05,1.0,68,30.08,CLR:00,29.72,10.00,45,000,,0.0
93193,2019-11-22,01:53:00,30.09,40,48,0.00,,,,74,30.09,CLR:00,29.73,10.00,44,060,,3.0
93193,2019-11-22,02:53:00,30.1,39,48,0.00,,,,71,30.09,CLR:00,29.75,10.00,44,000,,0.0
93193,2019-11-22,03:53:00,30.1,38,47,0.00,,-0.01,1.0,71,30.09,CLR:00,29.75,10.00,43,000,,0.0
93193,2019-11-22,04:53:00,30.12,38,47,0.00,,,,71,30.11,CLR:00,29.77,10.00,43,000,,0.0
93193,2019-11-22,05:53:00,30.13,39,46,0.00,,,,77,30.12,CLR:00,29.78,10.00,43,000,,0.0
93193,2019-11-22,06:53:00,30.16,39,46,0.00,,-0.06,3.0,77,30.15,FEW:02 200,29.8,10.00,43,310,,3.0
93193,2019-11-22,07:53:00,30.17,41,48,0.00,,,,77,30.17,CLR:00,29.81,10.00,45,110,,3.0
93193,2019-11-22,08:53:00,30.19,41,52,0.00,,,,66,30.18,CLR:00,29.83,9.00,47,300,,3.0
93193,2019-11-22,09:53:00,30.2,41,58,0.00,,-0.04,1.0,53,30.19,CLR:00,29.84,9.00,50,110,,3.0
93193,2019-11-22,10:53:00,30.19,42,60,0.00,,,,52,30.19,CLR:00,29.83,9.00,51,210,,3.0
93193,2019-11-22,11:53:00,30.17,42,63,0.00,,,,47,30.16,FEW:02 60,29.81,10.00,52,290,,3.0
93193,2019-11-22,12:53:00,30.15,42,65,0.00,,0.05,8.0,43,30.14,FEW:02 60,29.8,9.00,53,300,,3.0
93193,2019-11-22,13:53:00,30.14,41,67,0.00,,,,39,30.14,FEW:02 60,29.78,10.00,54,300,,5.0
93193,2019-11-22,14:53:00,30.14,40,67,0.00,,,,37,30.13,FEW:02 60,29.78,10.00,53,310,,6.0
93193,2019-11-22,15:53:00,30.14,39,67,0.00,,0.01,5.0,36,30.14,FEW:02 80,29.78,10.00,53,320,,6.0
93193,2019-11-22,16:53:00,30.15,40,64,0.00,,,,41,30.14,FEW:02 90,29.8,10.00,52,340,,5.0
93193,2019-11-22,17:53:00,30.15,41,62,0.00,,,,46,30.15,CLR:00,29.8,10.00,51,350,,5.0
93193,2019-11-22,18:53:00,30.16,40,59,0.00,,-0.01,3.0,49,30.15,CLR:00,29.8,10.00,50,350,,5.0
93193,2019-11-22,19:53:00,30.16,41,57,0.00,,,,55,30.15,CLR:00,29.8,10.00,49,000,,0.0
93193,2019-11-22,20:53:00,30.17,41,55,0.00,,,,59,30.16,CLR:00,29.81,10.00,48,290,,5.0
93193,2019-11-22,21:53:00,30.18,40,54,0.00,,-0.02,3.0,59,30.17,CLR:00,29.83,10.00,47,000,,0.0
93193,2019-11-22,22:53:00,30.18,41,52,0.00,,,,66,30.18,CLR:00,29.83,10.00,47,300,,3.0
93193,2019-11-22,23:53:00,30.19,40,50,0.00,,,,68,30.18,CLR:00,29.83,10.00,45,300,,3.0
93193,2019-11-23,00:53:00,30.19,40,49,0.00,,-0.01,1.0,71,30.18,SCT:04 200,29.83,10.00,45,000,,0.0
93193,2019-11-23,01:53:00,30.19,39,47,0.00,,,,74,30.19,SCT:04 200,29.83,10.00,43,000,,0.0
93193,2019-11-23,02:53:00,30.2,39,47,0.00,,,,74,30.19,SCT:04 200,29.84,10.00,43,000,,0.0
93193,2019-11-23,03:53:00,30.2,39,46,0.00,,-0.01,3.0,77,30.2,FEW:02 200,29.84,10.00,43,000,,0.0
93193,2019-11-23,04:53:00,30.2,38,43,0.00,,,,82,30.2,CLR:00,29.84,10.00,41,050,,3.0
93193,2019-11-23,05:53:00,30.21,38,44,0.00,,,,79,30.21,CLR:00,29.85,10.00,41,000,,0.0
93193,2019-11-23,06:53:00,30.23,38,43,0.00,,-0.03,3.0,82,30.23,FEW:02 200,29.87,9.00,41,000,,0.0
93193,2019-11-23,07:53:00,30.24,39,47,0.00,,,,74,30.24,FEW:02 200,29.88,9.00,43,000,,0.0
93193,2019-11-23,08:53:00,30.25,40,51,0.00,,,,66,30.25,CLR:00,29.89,9.00,46,000,,0.0
93193,2019-11-23,09:53:00,30.26,40,57,0.00,,-0.03,1.0,53,30.26,CLR:00,29.9,10.00,49,140,,3.0
93193,2019-11-23,10:53:00,30.24,41,61,0.00,,,,48,30.24,CLR:00,29.88,10.00,51,000,,0.0
93193,2019-11-23,11:53:00,30.21,42,63,0.00,,,,47,30.21,CLR:00,29.85,9.00,52,220,,3.0
93193,2019-11-23,12:53:00,30.18,41,66,0.00,,0.08,8.0,40,30.18,CLR:00,29.83,10.00,53,000,,0.0
93193,2019-11-23,13:53:00,30.16,41,68,0.00,,,,38,30.15,CLR:00,29.8,10.00,54,270,,6.0
93193,2019-11-23,14:53:00,30.14,41,69,0.00,,,,36,30.14,CLR:00,29.78,10.00,54,300,,7.0
93193,2019-11-23,15:53:00,30.14,41,67,0.00,,0.04,5.0,39,30.14,CLR:00,29.78,10.00,54,300,,7.0
93193,2019-11-23,16:53:00,30.15,41,65,0.00,,,,42,30.14,CLR:00,29.8,10.00,53,320,,5.0
93193,2019-11-23,17:53:00,30.15,43,61,0.00,,,,52,30.14,CLR:00,29.8,10.00,52,000,,0.0
93193,2019-11-23,18:53:00,30.16,43,59,0.00,,-0.01,3.0,56,30.16,CLR:00,29.8,10.00,51,000,,0.0
93193,2019-11-23,19:53:00,30.17,43,55,0.00,,,,64,30.16,CLR:00,29.81,10.00,49,000,,0.0
93193,2019-11-23,20:53:00,30.19,41,54,0.00,,,,62,30.18,CLR:00,29.83,10.00,48,000,,0.0
93193,2019-11-23,21:53:00,30.2,42,51,0.00,,-0.04,3.0,71,30.19,CLR:00,29.84,8.00,47,000,,0.0
93193,2019-11-23,22:53:00,30.2,41,49,0.00,,,,74,30.19,CLR:00,29.84,8.00,45,070,,3.0
93193,2019-11-23,23:53:00,30.19,40,48,0.00,,,,74,30.19,CLR:00,29.83,9.00,44,000,,0.0
93193,2019-11-24,00:53:00,30.19,40,48,0.00,,0.01,8.0,74,30.19,CLR:00,29.83,8.00,44,000,,0.0
