outage,earliest,latest,possible_duration_hours,probably_ended,min_estCustAffected,max_estCustAffected,region,latitude,longitude
713055,1574460079,1574468415,2.32,1,1,1,San Francisco,37.75284,-122.46859
713056,1574460624,1574464230,1.0,1,1,1,Santa Cruz,36.95908,-122.06117
713057,1574460624,1574460624,0.0,1,1,1,Los Gatos,37.1136,-122.00071
713058,1574460624,1574460624,0.0,1,2,2,Clarksburg,38.42932,-121.54352
713059,1574460624,1574462418,0.5,1,1,1,Madera,36.97505,-120.06146
713060,1574460624,1574460624,0.0,1,1,1,Clarksburg,38.40984,-121.53836
713062,1574460624,1574460624,0.0,1,133,133,Clarksburg,38.42652,-121.53461
713063,1574460624,1574460624,0.0,1,1,1,Courtland,38.26643,-121.60187
713064,1574460624,1574460624,0.0,1,30,30,Clarksburg,38.35645,-121.58102
713065,1574460624,1574460624,0.0,1,1,1,Clarksburg,38.32408,-121.61441
713066,1574460624,1574460624,0.0,1,3,3,Walnut Grove,38.26985,-121.60539
713070,1574460624,1574460624,0.0,1,20,20,Clarksburg,38.41429,-121.58174
713071,1574460624,1574469615,2.5,1,1,1,Cupertino,37.30998,-121.99888
713075,1574461223,1574618444,43.67,1,64,1135,Walnut Grove,38.2315,-121.59078999999998
713082,1574461223,1574464813,1.0,1,1,1,Los Gatos,37.1166,-122.00054
713083,1574461223,1574464813,1.0,1,2,2,Los Gatos,37.11833,-122.00096
713084,1574461223,1574464813,1.0,1,1,1,Los Gatos,37.12167,-122.00011
713085,1574461223,1574464813,1.0,1,1,1,Los Gatos,37.12169,-121.99962
713087,1574461223,1574464813,1.0,1,1,1,Los Gatos,37.11529,-122.00021
713088,1574461223,1574464813,1.0,1,5,5,Los Gatos,37.11324000000001,-121.99938
713089,1574461223,1574464813,1.0,1,2,2,Los Gatos,37.1136,-122.00071
713090,1574461223,1574466622,1.5,1,1,1,Lincoln,38.89405,-121.28837
713091,1574461223,1574481637,5.67,1,1,1,San Pablo,37.95261,-122.35692
713092,1574461835,1574492479,8.51,1,1,1,Fairfield,38.26237,-122.00328
713093,1574461835,1574464230,0.67,1,1,1,San Luis Obispo,35.26502,-120.67608
713094,1574461835,1574462418,0.16,1,1,1,Watsonville,36.87943,-121.76394
713095,1574462418,1574467268,1.35,1,1,1,Hamilton City,39.74011,-121.99852
713097,1574462418,1574475628,3.67,1,1,1,Butte City,39.52379000000001,-121.98584
713098,1574462418,1574464813,0.67,1,1,1,Gonzales,36.50556,-121.45036
713099,1574462418,1574467827,1.5,1,1,1,Oroville,39.51192,-121.54707
713100,1574462418,1574467827,1.5,1,1,1,San Francisco,37.72952,-122.41408
713101,1574463042,1574467827,1.33,1,1,1,Colusa,39.31496,-122.03438
713102,1574463639,1574502031,10.66,1,1,42,Los Gatos,37.12553,-122.00028
713103,1574463639,1574463639,0.0,1,1,1,Fairfield,38.28337,-122.08538
713104,1574463639,1574464230,0.16,1,1,1,Shingle Springs,38.60648,-120.94867
713105,1574463639,1574473822,2.83,1,1,1,Sunnyvale,37.35021,-122.05274
713106,1574464230,1574474437,2.84,1,1,1,Kelseyville,38.99112,-122.74249
713107,1574464230,1574468415,1.16,1,1,1,Hanford,36.23677,-119.59954
713108,1574464813,1574488215,6.5,1,1,1,Fairfield,38.3051,-122.09288
713110,1574464813,1574468415,1.0,1,15,15,Kelseyville,38.98242,-122.85716
713111,1574465429,1574473221,2.16,1,1,1,San Francisco,37.73526,-122.42555
713112,1574465429,1574486410,5.83,1,1,1,Concord,37.96805,-122.03579
713113,1574465429,1574467268,0.51,1,1,1,Reedley,36.63332,-119.37653
713114,1574465429,1574471425,1.67,1,1,1,Corning,39.9128,-122.17413
713115,1574465429,1574475628,2.83,1,1,1,Humboldt Hill,40.73933,-124.1982
713116,1574465429,1574472635,2.0,1,1,1,San Jose,37.28648,-121.99272
713117,1574465429,1574481029,4.33,1,1,1,Auberry,37.04624,-119.50054
713119,1574465429,1574496043,8.5,1,15,110,Madera,36.82389000000001,-120.11499
713121,1574465429,1574469032,1.0,1,1,1,Menlo Park,37.47327,-122.16491
713122,1574466019,1574466622,0.17,1,1,1,Los Banos,37.06007,-120.85863
713123,1574466019,1574472020,1.67,1,1,1,Granite Bay,38.77134,-121.15232
713124,1574466019,1574470212,1.16,1,17,17,South San Francisco,37.66534,-122.42933
713125,1574466019,1574470849,1.34,1,1,1,Paradise,39.7829,-121.57841
713127,1574466019,1574485227,5.34,1,1,133,Stockton,37.96751,-121.29363
713128,1574466019,1574478071,3.35,1,35,35,Dixon,38.43842,-121.83199
713129,1574466019,1574468415,0.67,1,1,1,Bakersfield,35.3442,-118.91527
713130,1574466622,1574467268,0.18,1,1,1,Vine Hill,38.0105,-122.09459
713131,1574466622,1574475628,2.5,1,1,1,Cayucos,35.44021,-120.89212
713132,1574466622,1574467268,0.18,1,1,1,Davis,38.55133,-121.73314
713133,1574466622,1574468415,0.5,1,1,1,Raymond,37.11393,-119.896
713134,1574466622,1574476236,2.67,1,1,1,Pleasant Hill,37.95469,-122.0742
713138,1574467827,1574520618,14.66,1,1,1,Paso Robles,35.70109,-120.93941
713140,1574467827,1574475022,2.0,1,1,1,Hayward,37.64046,-122.11425
713141,1574467827,1574490619,6.33,1,1,1,Cambria,35.54953,-121.0818
713143,1574467827,1574471425,1.0,1,1,1,Kelseyville,38.86711,-122.7711
713145,1574468415,1574469032,0.17,1,1,1,Antioch,38.01481,-121.82016000000002
713147,1574468415,1574474437,1.67,1,1,8,Davis,38.55472,-121.67732
713148,1574468415,1574476816,2.33,1,5,5,Sunnyvale,37.37716,-122.02868
713150,1574468415,1574469615,0.33,1,1,1,Bakersfield,35.29623,-119.05232
713151,1574468415,1574470212,0.5,1,1,1,Soledad,36.39972,-121.34674
713152,1574468415,1574471425,0.84,1,1,1,Santa Cruz,36.96737,-122.03558999999998
713153,1574468415,1574474437,1.67,1,1,1,Prunedale,36.82447,-121.66644
713154,1574468415,1574476816,2.33,1,1,1,Los Altos,37.38503,-122.11292
713155,1574468415,1574470212,0.5,1,1,1,San Mateo,37.53413,-122.31937
713156,1574469032,1574472020,0.83,1,1,1,Pleasant Hill,37.94249,-122.0887
713157,1574469032,1574481029,3.33,1,1,1,Twain Harte,38.0319,-120.22367
713158,1574469032,1574473822,1.33,1,1,1,Watsonville,36.89334,-121.70401
713159,1574469032,1574471425,0.66,1,9,9,Los Banos,37.02774,-120.89504
713160,1574469615,1574479823,2.84,1,1,1,Los Altos,37.34713,-122.08319
713161,1574469615,1574472635,0.84,1,1,1,Sebastopol,38.44865,-122.89806000000002
713162,1574469615,1574478071,2.35,1,1,1,Placerville,38.7149,-120.69599
713163,1574470212,1574475628,1.5,1,1,1,Prunedale,36.84342,-121.68661000000002
713164,1574470212,1574473822,1.0,1,1,1,Davis,38.55484000000001,-121.67712
713165,1574470212,1574475022,1.34,1,1,1,Arroyo Grande,35.01957,-120.58097
713166,1574470212,1574490619,5.67,1,1,1,Fairfield,38.24116,-122.1116
713167,1574470849,1574472020,0.33,1,1,1,Oak Run,40.75057,-121.95153
713168,1574470849,1574476236,1.5,1,1,1,Fresno,36.74555,-119.78774
713169,1574471425,1574472635,0.34,1,1,1,Brentwood,37.96206,-121.71563
713172,1574471425,1574475022,1.0,1,1,1,Stockton,38.02386,-121.31798
713173,1574471425,1574496640,7.0,1,64,246,Fremont,37.54582,-121.9443
713174,1574471425,1574478644,2.01,1,1,1,Tracy,37.73793,-121.43022
713176,1574472020,1574482846,3.01,1,2,11,Clovis,36.82282,-119.5513
713180,1574472020,1574488215,4.5,1,104,104,Salinas,36.65191,-121.64271
713181,1574472020,1574488215,4.5,1,1,1,Salinas,36.65202,-121.64362
713182,1574472020,1574481029,2.5,1,1,1,Vallejo,38.11626,-122.19868999999998
713183,1574472020,1574477421,1.5,1,3,3,Kelseyville,38.88711,-122.72941000000002
713184,1574472635,1574481637,2.5,1,5,5,San Pablo,37.95238,-122.35693
713185,1574472635,1574476236,1.0,1,1,1,San Francisco,37.71879000000001,-122.43809
713187,1574472635,1574474437,0.5,1,1,13,Davis,38.55553,-121.66975
713188,1574472635,1574472635,0.0,1,3,3,Soquel,37.03167,-121.95345
713189,1574472635,1574473822,0.33,1,1,1,San Jose,37.39174000000001,-121.81161000000002
713190,1574473221,1574482222,2.5,1,1,1,Danville,37.79759,-121.96487
713193,1574473221,1574480417,2.0,1,17,17,Soquel,37.02678,-121.95104
713195,1574473221,1574477421,1.17,1,1,1,Bakersfield,35.37751,-119.01996
713196,1574473221,1574479227,1.67,1,11,11,Arcata,40.8886,-124.08778999999998
713197,1574473221,1574474437,0.34,1,1,1,Granite Bay,38.7318,-121.18041
713198,1574473822,1574482222,2.33,1,1,1,Santa Maria,34.941320000000005,-120.43555
713199,1574473822,1574474437,0.17,1,1,1,Los Banos,37.05453,-120.82809
713200,1574473822,1574475628,0.5,1,1,1,Oakland,37.83986,-122.2607
713201,1574474437,1574484632,2.83,1,1,1,San Francisco,37.8022,-122.42143
713202,1574474437,1574503820,8.16,1,1,1,Manteca,37.78637,-121.26088
713203,1574474437,1574480417,1.66,1,35,35,San Francisco,37.73153,-122.37787
713204,1574474437,1574485816,3.16,1,58,58,Hayward,37.65003,-122.09409
713206,1574474437,1574483425,2.5,1,4,4,San Simeon,35.61846,-121.1451
713207,1574475628,1574477421,0.5,1,1,1,San Francisco,37.74502,-122.47556000000002
713208,1574476236,1574486410,2.83,1,1,1,San Jose,37.25456,-121.82732
713209,1574476816,1574481029,1.17,1,1,1,Fresno,36.77794,-119.82376
713210,1574476816,1574478644,0.51,1,1,1,Redwood City,37.48063,-122.19228
713211,1574476816,1574482222,1.5,1,1,1,Richmond,37.9386,-122.32776
713212,1574478644,1574482846,1.17,1,1,1,Fresno,36.83978,-119.76223
713213,1574478644,1574497226,5.16,1,1,1,Petaluma,38.24545,-122.74633
713215,1574480417,1574487018,1.83,1,27,27,Daly City,37.67709,-122.49133
713216,1574480417,1574487018,1.83,1,1,1,Santa Cruz,36.98762,-122.01742
713217,1574481029,1574485227,1.17,1,1,1,Daly City,37.67589,-122.48299
713218,1574481029,1574481029,0.0,1,1,1,Mill Valley,37.87475,-122.52044
713220,1574481637,1574482222,0.16,1,1,1,San Pablo,37.95721,-122.35574
713225,1574482222,1574482222,0.0,1,1,1,Somerset,38.59202,-120.69706
713226,1574482222,1574482222,0.0,1,1,1,Somerset,38.59725,-120.69929
713227,1574482222,1574482222,0.0,1,17,17,Somerset,38.58818,-120.70462
713230,1574482846,1574490619,2.16,1,66,66,Somerset,38.60065,-120.71057
713242,1574482846,1574483425,0.16,1,1704,1704,MI Wuk Village,38.16845,-120.10255
713244,1574483425,1574487018,1.0,1,1,1,Sutter,39.15691,-121.75491
713245,1574486410,1574547034,16.84,1,20,20,Fremont,37.52376,-121.97256000000002
713246,1574487018,1574487018,0.0,1,1,1,Willits,39.41014000000001,-123.36413
713247,1574487617,1574546430,16.34,1,1,1,Hayward,37.65348,-122.12586
713249,1574491814,1574492479,0.18,1,1,1,Eureka,40.77927,-124.17686
713250,1574491814,1574493614,0.5,1,1,1,Cloverdale,38.80818,-123.02316
713251,1574492479,1574515820,6.48,1,20,20,South San Francisco,37.64472,-122.45344
713252,1574494225,1574515820,6.0,1,0,37,Fremont,37.54708,-121.94706
713254,1574495421,1574508014,3.5,1,1,1,Albion,39.22719,-123.73742
713255,1574496043,1574504440,2.33,1,1,1,Salinas,36.71427,-121.71782
713256,1574502031,1574502031,0.0,1,1,1,Shingletown,40.49882,-121.91087
713257,1574504440,1574504440,0.0,1,1,1,Eureka,40.77927,-124.17686
713258,1574504440,1574504440,0.0,1,1,1,Eureka,40.78021,-124.17694
713259,1574505614,1574569225,17.67,1,9,111,Copperopolis,37.90876,-120.58874
713260,1574506210,1574509823,1.0,1,1,1,Brooktrails,39.4472,-123.37977
713261,1574506210,1574506210,0.0,1,1,1,Stockton,37.95516,-121.26232
713262,1574506842,1574530218,6.49,1,1,1,Chico,39.76499,-121.86937
713263,1574510442,1574542821,8.99,1,1,13,Kingsburg,36.43018,-119.50027
713268,1574514026,1574518214,1.16,1,887,3661,South Oroville,39.49192,-121.54051
713269,1574514026,1574514026,0.0,1,15,15,Morro Bay,35.36015,-120.84205
713271,1574515820,1574537417,6.0,1,1,8,Snelling,37.49242,-120.53018
713272,1574516414,1574516414,0.0,1,1,1,Palermo,39.43617,-121.50791
713275,1574517631,1574520025,0.67,1,1,1,West Sacramento,38.57985,-121.5354
713276,1574518214,1574532020,3.83,1,1,1,Daly City,37.70659000000001,-122.43642
713278,1574518812,1574522417,1.0,1,34,34,Cambria,35.56494,-121.08069
713279,1574519429,1574526617,2.0,1,1,1,Vacaville,38.314,-121.83459
713280,1574519429,1574525418,1.66,1,1,1,Bakersfield,35.3772,-118.98294
713281,1574519429,1574526617,2.0,1,1,1,Pismo Beach,35.18012,-120.65706000000002
713282,1574519429,1574519429,0.0,1,1,1,Pismo Beach,35.18395,-120.66505
713283,1574520025,1574530218,2.83,1,3,14,Morgan Hill,37.06909,-121.66368
713284,1574520025,1574520618,0.16,1,1,1,Morgan Hill,37.07549,-121.66113
713285,1574520025,1574531437,3.17,1,20,20,Jamestown,37.91634000000001,-120.41368
713286,1574520025,1574520618,0.16,1,1,1,Morgan Hill,37.06987,-121.66337
713287,1574520618,1574530813,2.83,1,79,79,Placerville,38.73111,-120.84206
713288,1574520618,1574552418,8.83,1,2,2,Sunnyvale,37.38433,-121.99232
713290,1574520618,1574525418,1.33,1,11,11,Redding,40.51465,-122.34963
713292,1574521233,1574529617,2.33,1,1,8,Pismo Beach,35.16904,-120.64336000000002
713293,1574521233,1574529617,2.33,1,1,4,Auburn Lake Trails,38.88914000000001,-121.0039
713294,1574521233,1574521233,0.0,1,1,1,Garden Valley,38.86954,-120.85786
713295,1574521841,1574527215,1.49,1,67,67,Dos Palos,36.98922,-120.64341
713296,1574521841,1574526617,1.33,1,1,16,Ukiah,39.09259,-123.21557
713297,1574521841,1574524210,0.66,1,1,1,Windsor,38.59988,-122.78393
713298,1574522417,1574530813,2.33,1,1,1,Bakersfield,35.34499,-119.07632
713299,1574522417,1574557241,9.67,1,4,25,Gridley,39.31434,-121.65944
713300,1574522417,1574533816,3.17,1,1,1,El Nido,37.09854,-120.49462
713301,1574522417,1574525418,0.83,1,9,9,Mendocino,39.31605,-123.78922
713302,1574522417,1574547034,6.84,1,1,1,Stockton,37.93824,-121.28856
713303,1574523020,1574524210,0.33,1,1,1,Orange Cove,36.62074000000001,-119.30977
713304,1574523020,1574536221,3.67,1,1,5,Bakersfield,35.20842000000001,-119.14161
713305,1574523020,1574535629,3.5,1,1,1,Los Banos,37.01626,-120.89883
713306,1574523620,1574525418,0.5,1,1,1,Morgan Hill,37.15279,-121.62307
713307,1574524210,1574556024,8.84,1,4,4,Crescent Mills,40.04355,-120.87612
713308,1574524210,1574524834,0.17,1,2,2,Orange Cove,36.60483,-119.25303999999998
713309,1574524210,1574530813,1.83,1,1,1,San Francisco,37.74153,-122.4049
713310,1574524210,1574531437,2.01,1,1,7,Marysville,39.11452,-121.47717
713311,1574524210,1574559611,9.83,1,1,1,Kingsburg,36.50872,-119.5495
713312,1574524210,1574540421,4.5,1,1,1,Colfax,39.089,-120.97124
713313,1574524210,1574524834,0.17,1,1,1,Auberry,37.06121,-119.53935
713314,1574524834,1574524834,0.0,1,1,1,Auberry,37.05575,-119.5268
713315,1574524834,1574539212,3.99,1,15,15,Bella Vista,40.6611,-122.20769
713316,1574524834,1574529014,1.16,1,1,1,Burlingame,37.57728,-122.35253
713317,1574524834,1574538613,3.83,1,1,1,Napa,38.37031,-122.4204
713318,1574525418,1574536812,3.17,1,3,3,Arnold,38.23733,-120.3573
713319,1574525418,1574552418,7.5,1,3,3,Upper Lake,39.21246,-122.94934
713320,1574525418,1574529617,1.17,1,18,18,Occidental,38.4273,-122.95982
713321,1574525418,1574545214,5.5,1,3,3,Red Corral,38.41085,-120.63403999999998
713322,1574526014,1574527215,0.33,1,1,1,Meadow Vista,38.99726,-121.01005
713323,1574526014,1574527215,0.33,1,1,1,Meadow Vista,38.9972,-121.00978
713324,1574526014,1574528435,0.67,1,1,1,Prather,37.0328,-119.52403
713325,1574526014,1574536812,3.0,1,1,1,Arroyo Grande,35.11308,-120.57918
713326,1574526014,1574553688,7.69,1,8,8,Ferndale,40.44834,-124.26697
713327,1574526014,1574546430,5.67,1,23,23,Watsonville,36.90447,-121.75432
713328,1574526014,1574533233,2.01,1,1,1,Gridley,39.35547,-121.6592
713329,1574526014,1574534422,2.34,1,1,1,Livermore,37.66498,-121.78489
713330,1574526014,1574539212,3.67,1,1,1,San Leandro,37.71052,-122.15096
713331,1574526014,1574530218,1.17,1,1,1,Orange Cove,36.62024,-119.31171
713333,1574526617,1574529014,0.67,1,20,20,Del Monte Forest,36.58557,-121.91997
713334,1574526617,1574526617,0.0,1,1,1,Westport,39.63744000000001,-123.78404
713335,1574526617,1574526617,0.0,1,1,1,Cleone,39.49978,-123.78366
713336,1574526617,1574526617,0.0,1,1,1,Cleone,39.49987,-123.78827
713337,1574526617,1574526617,0.0,1,1,1,Cleone,39.49652,-123.78025
713338,1574526617,1574526617,0.0,1,1,1,Westport,39.55104,-123.73508
713339,1574526617,1574526617,0.0,1,2,2,Fort Bragg,39.53804,-123.7557
713340,1574526617,1574526617,0.0,1,1,1,Fort Bragg,39.55051,-123.76196000000002
713341,1574526617,1574526617,0.0,1,8,8,Westport,39.65557,-123.76347
713342,1574526617,1574526617,0.0,1,1,1,Fort Bragg,39.50304000000001,-123.75652
713343,1574526617,1574526617,0.0,1,29,29,Fort Bragg,39.5536,-123.76464
713344,1574526617,1574526617,0.0,1,1,1,Fort Bragg,39.59026,-123.7799
713345,1574526617,1574526617,0.0,1,1,1,Westport,39.65634,-123.78043
713346,1574526617,1574530813,1.17,1,1,1,Orange Cove,36.60646,-119.2459
713347,1574527215,1574534422,2.0,1,1,1,Anderson,40.46888,-122.39796
713351,1574527215,1574533233,1.67,1,24,24,Cherryland,37.68152,-122.10855
713368,1574527215,1574539212,3.33,1,13,13,Danville,37.81922,-122.00931
713369,1574527215,1574538016,3.0,1,1,1,Santa Cruz,36.95088,-122.05156
713371,1574527215,1574572217,12.5,1,721,721,Cleone,39.49108,-123.78438
713373,1574527215,1574527215,0.0,1,1,1,Redding,40.51216,-122.35243
713374,1574527215,1574536812,2.67,1,2,2,Grizzly Flats,38.63355,-120.55815
713376,1574527215,1574534422,2.0,1,1,1,Winters,38.48806,-121.98266
713377,1574527215,1574535011,2.17,1,63,63,Walnut Creek,37.9137,-122.03318
713378,1574527818,1574530813,0.83,1,1,1,Santa Rosa,38.4697,-122.67572
713379,1574527818,1574556619,8.0,1,11,11,Pollock Pines,38.76079,-120.58952
713380,1574527818,1574532020,1.17,1,1,7,San Jose,37.30718,-121.9772
713381,1574527818,1574529617,0.5,1,2,2,American Canyon,38.21144,-122.25589
713382,1574527818,1574535629,2.17,1,7,7,Rescue,38.73643,-120.98691
713383,1574527818,1574540421,3.5,1,2,2,San Mateo,37.54198,-122.30011
713384,1574527818,1574536221,2.33,1,5,5,Mariposa,37.42729,-119.91129
713386,1574527818,1574559018,8.67,1,7,7,San Rafael,37.98468,-122.55175
713387,1574527818,1574542215,4.0,1,4,4,Meadow Vista,38.99288,-121.02285
713388,1574527818,1574529014,0.33,1,2,2,Shingle Springs,38.61323,-120.939
713389,1574527818,1574532020,1.17,1,1,1,Dos Palos,36.99084000000001,-120.6446
713390,1574528435,1574530813,0.66,1,1,1,Seaside,36.61232,-121.8238
713391,1574528435,1574539816,3.16,1,7,7,Aptos Hills-Larkin Valley,36.9796,-121.86563999999998
713392,1574528435,1574533233,1.33,1,1,16,Durham,39.64143,-121.81225
713393,1574528435,1574533816,1.49,1,1,1,Gilroy,37.05177,-121.5433
713394,1574528435,1574534422,1.66,1,46,46,Carmel Valley Village,36.48957,-121.72311
713395,1574528435,1574529617,0.33,1,1,1,Tollhouse,36.97846,-119.40712
713396,1574528435,1574533233,1.33,1,1,1,Kennedy,37.93514,-121.2538
713397,1574528435,1574529014,0.16,1,75,75,Auburn,38.90693,-121.0613
713398,1574528435,1574531437,0.83,1,1,1,Templeton,35.52469,-120.65344
713399,1574529014,1574554301,7.02,1,16,16,Corning,39.91354000000001,-122.19291
713400,1574529014,1574535011,1.67,1,2,2,Placerville,38.66217,-120.78176
713401,1574529014,1574530218,0.33,1,14,14,Belmont,37.52211,-122.26815
713402,1574529014,1575469829,261.34,1,2,2,Chico,39.72901,-121.79153
713403,1574529014,1574539212,2.83,1,4,4,Phoenix Lake,37.97922,-120.31542
713404,1574529014,1574539212,2.83,1,1,1,Kingsburg,36.48124,-119.56411
713405,1574529014,1574535011,1.67,1,9,9,Castro Valley,37.80546,-122.17043
713406,1574529617,1574534422,1.33,1,12,12,Sonora,37.98902,-120.37649
713407,1574529617,1574538016,2.33,1,1,1,Santa Margarita,35.30512,-120.31591
713408,1574529617,1574534422,1.33,1,1,1,Tamalpais-Homestead Valley,37.87817,-122.54662
713409,1574529617,1574545214,4.33,1,2,2,Avenal,35.81268,-120.02543
713410,1574529617,1574533816,1.17,1,2,2,Placerville,38.68706,-120.66848
713411,1574529617,1574538613,2.5,1,37,37,Oakland,37.79006,-122.17957
713412,1574529617,1574532616,0.83,1,1,1,Laton,36.44315,-119.69965
713413,1574529617,1574535629,1.67,1,1,1,Belmont,37.51683,-122.30628
713414,1574529617,1574532020,0.67,1,1,1,Napa,38.31477,-122.31165
713415,1574529617,1574554820,7.0,1,1,1,Pollock Pines,38.7687,-120.59645
713416,1574529617,1574539212,2.67,1,1,1,Somerset,38.65361,-120.6345
713417,1574529617,1574541613,3.33,1,1,1,Oak Run,40.75057,-121.95153
713418,1574530218,1574533816,1.0,1,1,1,Anderson,40.45512,-122.29757
713419,1574530813,1574550030,5.34,1,1,1,Lower Lake,38.91411,-122.60764
713420,1574530813,1574538016,2.0,1,5,5,Moss Beach,37.51797,-122.51254
713421,1574530813,1574546430,4.34,1,1,1,Atascadero,35.52979000000001,-120.70516
713422,1574530813,1574533233,0.67,1,3,3,Garberville,40.20834,-123.59299
713423,1574530813,1574532616,0.5,1,2,2,Paradise,39.76866,-121.62551
713424,1574530813,1574539212,2.33,1,1,1,Paradise,39.74812,-121.62669
713425,1574530813,1574532616,0.5,1,2,2,Orange Cove,36.60733,-119.23572
713426,1574530813,1574530813,0.0,1,3,3,Shingle Springs,38.6135,-120.94228
713427,1574530813,1574557241,7.34,1,3,3,Carmel,36.4094,-121.91311
